Categoría,Banco,Comercio/Promoción,Cantidad de descuento / beneficio,Día de promoción,Vigencia,Montos / topes,Detalle,Imagen URL,Bases y condiciones URL,URL categoría,Tarjetas verificadas,Variante,Tipo de variante,Etiqueta de variante
Supermercados,Coop. Universitaria,Areté Supermercados,25% de reintegro con QR,Todos los Sábados,Vigencia Desde el 18 de julio de 2026 hasta el 26 de setiembre de 2026,Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 250.000.,"25% de reintegro con QR. Pago con QR en la app Universitaria. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria. Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 250.000.",https://www.universitaria.coop/assets_front/img/promos/20-de-reintegro1784034280.png,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1784034280.pdf,https://www.universitaria.coop/promociones/post/supermercados,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1784034280-aret-supermercados-0,base,Pago con QR en la app Universitaria
Supermercados,Coop. Universitaria,Areté Supermercados,20% de reintegro con tarjeta física,Todos los Sábados,Vigencia Desde el 18 de julio de 2026 hasta el 26 de setiembre de 2026,Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 200.000.,"20% de reintegro con tarjeta física. Pago con tarjeta de crédito física. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria. Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 200.000.",https://www.universitaria.coop/assets_front/img/promos/20-de-reintegro1784034280.png,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1784034280.pdf,https://www.universitaria.coop/promociones/post/supermercados,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1784034280-aret-supermercados-1,base,Pago con tarjeta de crédito física
Supermercados,Coop. Universitaria,Casa Paraná,20% de reintegro con QR,Todos los Miércoles,Vigencia Desde el 01 de julio de 2026 hasta el 30 de septiembre de 2026,Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 200.000.,"20% de reintegro con QR. Pago con QR en la app Universitaria. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria. Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 200.000.",https://www.universitaria.coop/assets_front/img/promos/25-de-descuento1783100010.png,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1783100011.pdf,https://www.universitaria.coop/promociones/post/supermercados,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1783100011-casa-paran-0,base,Pago con QR en la app Universitaria
Supermercados,Coop. Universitaria,Casa Paraná,15% de reintegro con tarjeta física,Todos los Miércoles,Vigencia Desde el 01 de julio de 2026 hasta el 30 de septiembre de 2026,Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 150.000.,"15% de reintegro con tarjeta física. Pago con tarjeta de crédito física. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria. Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 150.000.",https://www.universitaria.coop/assets_front/img/promos/25-de-descuento1783100010.png,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1783100011.pdf,https://www.universitaria.coop/promociones/post/supermercados,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1783100011-casa-paran-1,base,Pago con tarjeta de crédito física
Supermercados,Coop. Universitaria,EL AHORRAZO,20% de reintegro con QR,Todos los Domingos,Vigencia Desde el 05 de abril de 2026 hasta el 30 de setiembre de 2026,Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 200.000.,"20% de reintegro con QR. Pago con QR en la app Universitaria. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria. Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 200.000.",https://www.universitaria.coop/assets_front/img/promos/20-de-descuento1783095165.png,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1783095165.pdf,https://www.universitaria.coop/promociones/post/supermercados,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1783095165-el-ahorrazo-0,base,Pago con QR en la app Universitaria
Supermercados,Coop. Universitaria,EL AHORRAZO,15% de reintegro con tarjeta física,Todos los Domingos,Vigencia Desde el 05 de abril de 2026 hasta el 30 de setiembre de 2026,Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 150.000.,"15% de reintegro con tarjeta física. Pago con tarjeta de crédito física. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria. Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 150.000.",https://www.universitaria.coop/assets_front/img/promos/20-de-descuento1783095165.png,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1783095165.pdf,https://www.universitaria.coop/promociones/post/supermercados,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1783095165-el-ahorrazo-1,base,Pago con tarjeta de crédito física
Supermercados,Coop. Universitaria,Hipermercado Luisito,20% de reintegro con QR,Todos los lunes,Vigencia Desde el 06 de julio de 2026 hasta el 28 de septiembre de 2026,Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 200.000.,"20% de reintegro con QR. Pago con QR en la app Universitaria. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria. Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 200.000.",https://www.universitaria.coop/assets_front/img/promos/20-de-descuento1783341747.png,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1784737973.pdf,https://www.universitaria.coop/promociones/post/supermercados,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1784737973-hipermercado-luisito-0,base,Pago con QR en la app Universitaria
Supermercados,Coop. Universitaria,Hipermercado Luisito,10% de reintegro con tarjeta física,Todos los lunes,Vigencia Desde el 06 de julio de 2026 hasta el 28 de septiembre de 2026,Límite de compra mensual por cuenta: Gs. 1.000.000.,"10% de reintegro con tarjeta física. Pago con tarjeta de crédito física. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria. Límite de compra mensual por cuenta: Gs. 1.000.000.",https://www.universitaria.coop/assets_front/img/promos/20-de-descuento1783341747.png,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1784737973.pdf,https://www.universitaria.coop/promociones/post/supermercados,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1784737973-hipermercado-luisito-1,base,Pago con tarjeta de crédito física
Supermercados,Coop. Universitaria,REAL,20% de reintegro con QR,Todos los Lunes,Vigencia Desde el 06 de julio de 2026 hasta el 28 de septiembre de 2026,Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 200.000.,"20% de reintegro con QR. Pago con QR en la app Universitaria. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria. Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 200.000.",https://www.universitaria.coop/assets_front/img/promos/20-de-descuento1783098560.png,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1783098561.pdf,https://www.universitaria.coop/promociones/post/supermercados,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1783098561-real-0,base,Pago con QR en la app Universitaria
Supermercados,Coop. Universitaria,REAL,10% de reintegro con tarjeta física,Todos los Lunes,Vigencia Desde el 06 de julio de 2026 hasta el 28 de septiembre de 2026,Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 100.000.,"10% de reintegro con tarjeta física. Pago con tarjeta de crédito física. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria. Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 100.000.",https://www.universitaria.coop/assets_front/img/promos/20-de-descuento1783098560.png,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1783098561.pdf,https://www.universitaria.coop/promociones/post/supermercados,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1783098561-real-1,base,Pago con tarjeta de crédito física
Supermercados,Coop. Universitaria,S6 | STOCK | DELI MARKET,25% de reintegro con QR,Todos los Viernes,Vigencia Desde el 17 de julio de 2026 hasta el 25 de setiembre de 2026,Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 250.000.,"25% de reintegro con QR. Pago con QR en la app Universitaria. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria. Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 250.000.",https://www.universitaria.coop/assets_front/img/promos/25-de-reintegro1784029867.png,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1784029867.pdf,https://www.universitaria.coop/promociones/post/supermercados,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1784029867-s6-stock-deli-market-0,base,Pago con QR en la app Universitaria
Supermercados,Coop. Universitaria,S6 | STOCK | DELI MARKET,20% de reintegro con tarjeta física,Todos los Viernes,Vigencia Desde el 17 de julio de 2026 hasta el 25 de setiembre de 2026,Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 200.000.,"20% de reintegro con tarjeta física. Pago con tarjeta de crédito física. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria. Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 200.000.",https://www.universitaria.coop/assets_front/img/promos/25-de-reintegro1784029867.png,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1784029867.pdf,https://www.universitaria.coop/promociones/post/supermercados,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1784029867-s6-stock-deli-market-1,base,Pago con tarjeta de crédito física
Supermercados,Coop. Universitaria,SUPERMERCADO GÉMINIS,20% de reintegro con QR,Todos los martes,Vigencia Desde el 01 de septiembre 2026 hasta el 27 de octubre de 2026,Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 200.000.,"20% de reintegro con QR. Pago con QR en la app Universitaria. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria. Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 200.000.",https://www.universitaria.coop/assets_front/img/promos/1788883362.png,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1788884198.pdf,https://www.universitaria.coop/promociones/post/supermercados,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1788884198-supermercado-g-minis-0,base,Pago con QR en la app Universitaria
Supermercados,Coop. Universitaria,SUPERMERCADO GÉMINIS,10% de reintegro con tarjeta física,Todos los martes,Vigencia Desde el 01 de septiembre 2026 hasta el 27 de octubre de 2026,Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 100.000.,"10% de reintegro con tarjeta física. Pago con tarjeta de crédito física. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria. Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 100.000.",https://www.universitaria.coop/assets_front/img/promos/1788883362.png,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1788884198.pdf,https://www.universitaria.coop/promociones/post/supermercados,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1788884198-supermercado-g-minis-1,base,Pago con tarjeta de crédito física
Supermercados,Coop. Universitaria,Supermercado Metro,20% de reintegro con QR,Todos los Martes,Vigencia Desde el 07 de julio de 2026 hasta el 29 de setiembre de 2026,Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 200.000.,"20% de reintegro con QR. Pago con QR en la app Universitaria. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria. Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 200.000.",https://www.universitaria.coop/assets_front/img/promos/20-de-descuento1783099369.png,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1783099369.pdf,https://www.universitaria.coop/promociones/post/supermercados,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1783099369-supermercado-metro-0,base,Pago con QR en la app Universitaria
Supermercados,Coop. Universitaria,Supermercado Metro,10% de reintegro con tarjeta física,Todos los Martes,Vigencia Desde el 07 de julio de 2026 hasta el 29 de setiembre de 2026,Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 100.000.,"10% de reintegro con tarjeta física. Pago con tarjeta de crédito física. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria. Límite de compra mensual por cuenta: Gs. 1.000.000. Tope mensual de reintegro o descuento: Gs. 100.000.",https://www.universitaria.coop/assets_front/img/promos/20-de-descuento1783099369.png,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1783099369.pdf,https://www.universitaria.coop/promociones/post/supermercados,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1783099369-supermercado-metro-1,base,Pago con tarjeta de crédito física
Tiendas,Coop. Universitaria,Essen,30% de descuento en combos promocionales,Todos los días,Vigencia Desde el 01 de abril de 2026 hasta el 31 de diciembre de 2026,,"30% de descuento en combos promocionales. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria.",https://www.universitaria.coop/assets_front/img/promos/30-de-descuento-6-cuotas-sin-intereses1778241507.jpg,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1778241507.pdf,https://www.universitaria.coop/promociones/post/tiendas,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1778241507-essen-0,base,Combos promocionales
Tiendas,Coop. Universitaria,Essen,Hasta 6 cuotas sin intereses,Todos los días,Vigencia Desde el 01 de abril de 2026 hasta el 31 de diciembre de 2026,,"Hasta 6 cuotas sin intereses. Compras con tarjetas de crédito. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria.",https://www.universitaria.coop/assets_front/img/promos/30-de-descuento-6-cuotas-sin-intereses1778241507.jpg,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1778241507.pdf,https://www.universitaria.coop/promociones/post/tiendas,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1778241507-essen-1,base,Compras con tarjetas de crédito
Tiendas,Coop. Universitaria,Ferrex,Hasta 6 cuotas sin intereses,Todos los días,Vigencia Desde el 01 de abril de 2025 hasta el 31 de marzo de 2026,,"Hasta 6 cuotas sin intereses. Los descuentos se anuncian para fechas específicas, sin calendario vigente en el PDF. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria.",https://www.universitaria.coop/assets_front/img/promos/6-cuotas-sin-intereses1748542034.jpg,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1748537145.pdf,https://www.universitaria.coop/promociones/post/tiendas,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1748537145-ferrex-0,base,"Los descuentos se anuncian para fechas específicas, sin calendario vigente en el PDF"
Varios,Coop. Universitaria,El Lector,15% de descuento en programas participantes,Todos los días,"Vigencia Desde el 23 de mayo de 2026 hasta el 31 de diciembre de 2026, Condiciones PROMOCIÓN FRECUENCIA LÍMITE DE COMPRA TOPE DE DESCUENTO Descuento del 15% Todos los días Gs",,"15% de descuento en programas participantes. Beneficio indicado en las bases. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria.",https://www.universitaria.coop/assets_front/img/promos/15-de-descuento1779903835.jpg,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1779966737.pdf,https://www.universitaria.coop/promociones/post/varios,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1779966737-el-lector-0,base,Beneficio indicado en las bases
Ópticas,Coop. Universitaria,JOSE A. CARRON,30% de descuento en lentes oftalmológicos y anteojos de sol,Todos los días,Vigencia Desde el 25 de febrero de 2019 hasta el 25 de febrero de 2020,,"30% de descuento en lentes oftalmológicos y anteojos de sol. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria.",https://www.universitaria.coop/assets_front/img/promos/1770649913.png,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1770649913.pdf,https://www.universitaria.coop/promociones/post/opticas,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1770649913-jose-a-carron-0,base,lentes oftalmológicos y anteojos de sol
Ópticas,Coop. Universitaria,JOSE A. CARRON,15% de descuento en lentes de contacto protésicos y anuales,Todos los días,Vigencia Desde el 25 de febrero de 2019 hasta el 25 de febrero de 2020,,"15% de descuento en lentes de contacto protésicos y anuales. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria.",https://www.universitaria.coop/assets_front/img/promos/1770649913.png,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1770649913.pdf,https://www.universitaria.coop/promociones/post/opticas,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1770649913-jose-a-carron-1,base,lentes de contacto protésicos y anuales
Ópticas,Coop. Universitaria,JOSE A. CARRON,5% de descuento en lentes de contacto descartables,Todos los días,Vigencia Desde el 25 de febrero de 2019 hasta el 25 de febrero de 2020,,"5% de descuento en lentes de contacto descartables. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria.",https://www.universitaria.coop/assets_front/img/promos/1770649913.png,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1770649913.pdf,https://www.universitaria.coop/promociones/post/opticas,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1770649913-jose-a-carron-2,base,lentes de contacto descartables
Ópticas,Coop. Universitaria,Meister,15% de descuento,Todos los días,"Vigencia Desde el 04 de junio de 2018 hasta el 04 de junio de 2019, con renovación automática","TOPE DE DESCUENTO Descuento del 15% Todos los días N/A N/A Beneficios 15% de descuento, todos los días, sobre todos los productos ofrecidos; Tope de descuento No aplica","Meister 15% de descuento BASES Y CONDICIONES Promoción “ÓPTICA MEISTER” Vigencia Desde el 04 de junio de 2018 hasta el 04 de junio de 2019, con renovación automática. Condiciones PROMOCIÓN FRECUENCIA LÍMITE DE COMPRA TOPE DE DESCUENTO Descuento del 15% Todos los días N/A N/A Beneficios 15% de descuento, todos los días, sobre todos los productos ofrecidos. El descuento será aplicado en la caja al momento del pago. Exclusiones La promoción no aplica para compras en efectivo. Tope de descuento No aplica. Observaciones Ninguna. Ante consultas sobre las bases y condiciones, comunícate al 021 6170000",https://www.universitaria.coop/assets_front/img/promos/optica-meister1720445825.jpg,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1687871721.pdf,https://www.universitaria.coop/promociones/post/opticas,,,,
Ópticas,Coop. Universitaria,ÓPTICA B&E - CDE,10% de descuento en armazones y cristales,Todos los días,"Vigencia Desde 02 de octubre de 2019, con renovación automática",,"10% de descuento en armazones y cristales. Beneficio indicado en las bases. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria.",https://www.universitaria.coop/assets_front/img/promos/1752158977.png,https://www.universitaria.coop/assets_front/img/promos/1752158977.pdf,https://www.universitaria.coop/promociones/post/opticas,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-1752158977-ptica-b-e-cde-0,base,Beneficio indicado en las bases
Ópticas,Coop. Universitaria,ÓPTICA CARRON,20% de descuento en armazones con cristales o armazones de sol,Todos los días,Vigencia Desde el 21 de octubre de 2025 hasta el 21 de octubre de 2026,,"20% de descuento en armazones con cristales o armazones de sol. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria.",https://www.universitaria.coop/assets_front/img/promos/optica-carron1761940310.jpg,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1761940310.pdf,https://www.universitaria.coop/promociones/post/opticas,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1761940310-ptica-carron-0,base,armazones con cristales o armazones de sol
Ópticas,Coop. Universitaria,ÓPTICA CARRON,15% de descuento en cristales solamente,Todos los días,Vigencia Desde el 21 de octubre de 2025 hasta el 21 de octubre de 2026,,"15% de descuento en cristales solamente. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria.",https://www.universitaria.coop/assets_front/img/promos/optica-carron1761940310.jpg,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1761940310.pdf,https://www.universitaria.coop/promociones/post/opticas,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1761940310-ptica-carron-1,base,cristales solamente
Ópticas,Coop. Universitaria,ÓPTICA VISIÓN,20% de descuento en anteojos ópticos,Todos los Días,Vigencia Desde el 14 de abril de 2026 hasta el 14 de abril de 2027,,"20% de descuento en anteojos ópticos. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria.",https://www.universitaria.coop/assets_front/img/promos/1786456992.png,https://www.universitaria.coop/assets_front/img/promos/1786456992.pdf,https://www.universitaria.coop/promociones/post/opticas,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-1786456992-ptica-visi-n-0,base,anteojos ópticos
Ópticas,Coop. Universitaria,ÓPTICA VISIÓN,15% de descuento en lentes de contacto,Todos los Días,Vigencia Desde el 14 de abril de 2026 hasta el 14 de abril de 2027,,"15% de descuento en lentes de contacto. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria.",https://www.universitaria.coop/assets_front/img/promos/1786456992.png,https://www.universitaria.coop/assets_front/img/promos/1786456992.pdf,https://www.universitaria.coop/promociones/post/opticas,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-1786456992-ptica-visi-n-1,base,lentes de contacto
Ópticas,Coop. Universitaria,ÓPTICA VISIÓN,15% de descuento en monturas solares,Todos los Días,Vigencia Desde el 14 de abril de 2026 hasta el 14 de abril de 2027,,"15% de descuento en monturas solares. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria.",https://www.universitaria.coop/assets_front/img/promos/1786456992.png,https://www.universitaria.coop/assets_front/img/promos/1786456992.pdf,https://www.universitaria.coop/promociones/post/opticas,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-1786456992-ptica-visi-n-2,base,monturas solares
Ópticas,Coop. Universitaria,ÓPTICA jNESSI,15% de descuento en armazones y lentes de sol,todos los días,Vigencia Desde el 20 de noviembre de 2025 hasta el 20 de noviembre de 2026,,"15% de descuento en armazones y lentes de sol. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria.",https://www.universitaria.coop/assets_front/img/promos/optica-jnessi1786454633.jpg,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1786454633.pdf,https://www.universitaria.coop/promociones/post/opticas,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1786454633-ptica-jnessi-0,base,armazones y lentes de sol
Ópticas,Coop. Universitaria,ÓPTICA jNESSI,5% de descuento en cristales,todos los días,Vigencia Desde el 20 de noviembre de 2025 hasta el 20 de noviembre de 2026,,"5% de descuento en cristales. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria.",https://www.universitaria.coop/assets_front/img/promos/optica-jnessi1786454633.jpg,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1786454633.pdf,https://www.universitaria.coop/promociones/post/opticas,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1786454633-ptica-jnessi-1,base,cristales
Ópticas,Coop. Universitaria,Óptica Luce,30% de descuento en artículos ópticos,Todos los Días,Vigencia Desde el 23 de marzo de 2026 hasta el 23 de septiembre de 2026 Condiciones PROMOCIÓN FRECUENCIA LÍMITE DE COMPRA TOPE DE DESCUENTO Descuento del 30% Todos los días N/A N/A en todo,,"30% de descuento en artículos ópticos. Beneficio indicado en las bases. Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria.",https://www.universitaria.coop/assets_front/img/promos/30-de-descuento1776972720.jpg,https://www.universitaria.coop/assets_front/img/promos/bases-y-condiciones1776972720.pdf,https://www.universitaria.coop/promociones/post/opticas,"Tarjetas de crédito Panal, Cabal y Mastercard de Cooperativa Universitaria",cu-bases-y-condiciones1776972720-ptica-luce-0,base,Beneficio indicado en las bases
