ID GNB,Comercio,Categoría GNB,Resumen publicado,Vigencia inicial API,Vigencia final API,Texto visible de la ficha,URL de la promoción,Ya representada en la app,Revisión
601,Farfalle,Días GNB,20% de descuento + Hasta 6 cuotas sin intereses todos los días.,2026-03-23,2026-12-31,"20% de descuento + Hasta 6 cuotas sin intereses todos los días. | Del 23 de marzo al 31 de diciembre del 2026. | 20% de descuento para pagos con tarjetas de crédito del Banco GNB Paraguay. | Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | El descuento será aplicado en caja al momento del pago por el comercio. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/601,sí,
443,Aqualar,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2025-04-01,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de afinidad Oro, Experience. Black, Black Premier, Metalcard Premier, Platinum, Infinite del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito; Clásicas, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | La promoción aplica todos los días durante el periodo de promoción. | No acumulable con otras promociones. | ✓ Aqualar - San Francisco 587 Esq Juan De Salazar - Asunción, Paraguay",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/443,sí,source_start_date_stale
302,Ferre Garden,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2024-07-01,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de afinidad Clásicas, Oro, Experience. Black, Black Premier, Metalcard Premier, Platinum, Infinite del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones. | ✓ Ferre Garden Tte. Carlos Rocholl c/ Aviadores del Chaco – Asunción, Paraguay",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/302,sí,source_start_date_stale
613,Monte Serra Furniture,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-04-27,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 27 de abril al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/613,sí,
590,Cycles Shop,Cuotas sin intereses,Hasta 6 cuotas sin intereses todos los días.,2026-03-01,2026-12-31,"Hasta 6 cuotas sin intereses todos los días. | Del 01 de marzo al 31 de diciembre del 2026. | Hasta 6 cuotas sin intereses para tarjetas de afinidad Oro, Experience. Black, Black Premier, Metalcard Premier, Platinum, Infinite del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito; Clásicas, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/590,sí,
500,Gadget,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2025-08-04,2026-11-30,"Hasta 12 cuotas sin intereses todos los días. | Del 16 de marzo al 30 de noviembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito Clásicas, Oro, Experience, Black, Black Premier, Metalcard Premier, Platinum e Infinite del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/500,sí,source_start_date_stale
290,Mercado Digital,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2024-04-08,2026-12-31,Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No acumulable con otras promociones.,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/290,sí,source_start_date_stale
595,Siegen,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-03-09,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 09 de marzo al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos realizados con las tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que sea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito; afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones. | No aplicable a pagos a través del e-commerce.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/595,sí,
529,Shopping Herrajes,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2025-10-08,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 14 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de afinidad Clásicas, Oro, Experience. Black, Black Premier, Metalcard Premier, Platinum e Infinite Premier del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago bajo el Plan 1 de Bancard. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | La promoción aplica todos los días durante el periodo de promoción. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/529,sí,source_start_date_stale
523,OneRide,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2025-09-01,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del client | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/523,sí,source_start_date_stale
359,Match,Cuotas sin intereses,Hasta 6 cuotas sin intereses todos los días.,2024-10-08,2026-12-31,"Hasta 6 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones. | Consulte las Bases y Condiciones para más información.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/359,sí,source_start_date_stale
41,Alamo,Días GNB,20% de reintegro + Hasta 6 cuotas sin intereses de lunes a sábados.,2024-01-11,2026-12-31,"20% de reintegro + Hasta 6 cuotas sin intereses de lunes a sábados. | Del 19 de agosto al 31 de diciembre del 2026. | 20% de reintegro para pagos con tarjetas de crédito Mastercard afinidades Clásica, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | Hasta 6 cuotas sin intereses todos los días para pagos con tarjetas de crédito del Banco GNB Paraguay. | Tope de compra mensual: Gs. 600.000 (guaraníes seiscientos) por cuenta de tarjeta de crédito (incluye titulares y adicionales), el cual aplica en forma conjunta a todos los locales de los comercios adheridos. | Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/41,sí,source_start_date_stale
665,Farma Lorena - Farmacia Vida,Días GNB,20% de descuento los días viernes.,2026-09-10,2026-12-25,"20% de descuento los días viernes. | Del 11 de septiembre al 25 de diciembre del 2026. | 20% de descuento para pagos con las tarjetas de crédito Mastercard del Banco GNB Paraguay. | Tope de compra mensual: Gs. 1.000.000 (guaranies un millón) por cuenta de tarjeta de crédito (incluye titulares y adicionales) | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/665,sí,
636,Neupar,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-06-25,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 25 de junio al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito, crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No aplica para pagos realizados a través de plataformas de terceros y/o e-commerce. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/636,sí,
449,Cecconello,Días GNB,20% de descuento + Hasta 6 cuotas sin intereses los días sábados.,2026-07-10,2026-11-28,"20% de descuento + Hasta 6 cuotas sin intereses los días sábados. | Del 11 de julio al 28 de noviembre del 2026. | 20% de descuento para pagos con tarjetas de crédito Mastercard Clásicas, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Tope de compra mensual: Gs. 1.500.000 (guaraníes un millón quinientos mil) por cuenta de tarjeta de crédito Incluye titulares y adicionales, (aplica en forma conjunta a los dos comercios adheridos). | No participan de la promoción las tarjetas de débito y crédito; Visa, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No aplica para pagos realizados a través de plataformas de terceros y/o e-commerce. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/449,sí,
649,BM Comercial,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-08-07,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 03 de agosto al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de crédito del Banco GNB Paraguay. | No participan de la promoción las tarjetas de débito, crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No aplica para pagos realizados a través de plataformas de terceros y/o e-commerce. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/649,sí,
648,Powersol,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-08-05,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 06 de agosto al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito, crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No aplica para pagos realizados a través de plataformas de terceros y/o e-commerce. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/648,sí,
644,Tienda Shelly,Días GNB,20% de descuento + Hasta 6 cuotas sin intereses los sábados.,2026-07-30,2026-11-28,"20% de descuento + Hasta 6 cuotas sin intereses los sábados. | Del 01 de agosto al 28 de noviembre del 2026. | 20% de descuento para pagos con las tarjetas de crédito Mastercard del Banco GNB Paraguay. | Hasta 6 cuotas sin intereses con las tarjetas de crédito del Banco GNB Paraguay. | Tope de compra mensual: Gs. 1.000.000 (guaranies un millón) por cuenta de tarjeta de crédito (incluye titulares y adicionales) | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/644,sí,
608,CBC Muebles,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-04-10,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 10 de abril al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/608,sí,
527,Margraf,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2025-10-02,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de afinidad Clásicas, Oro, Experience. Black, Black Premier, Metalcard Premier, Platinum e Infinite Premier del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago bajo el Plan 1 de Bancard. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | La promoción aplica todos los días durante el periodo de promoción. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/527,sí,source_start_date_stale
505,Fortezza,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2025-08-01,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de afinidad Clásicas, Oro, Experience. Black, Black Premier, Metalcard Premier, Platinum e Infinite Premier del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago bajo el Plan 1 de Bancard. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | La promoción aplica todos los días durante el periodo de promoción. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/505,sí,source_start_date_stale
435,La Bella Cucina,Cuotas sin intereses,Hasta 12 cuotas sin intereses.,2025-03-20,2026-12-31,"Hasta 12 cuotas sin intereses. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago a través del Plan 1 de Bancard. Las cuotas se verán reflejadas en el extracto del cliente. | Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | ✓ La Bella Cucina - Ave. Santísimo Sacramento casi Liberato Caballero Nº 975 – Asunción, Paraguay",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/435,sí,source_start_date_stale
412,Metal Center,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2025-01-01,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 23 de febrero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito Clásicas, Oro, Experience, Black, Black Premier, Metalcard Premier, Platinum e Infinite del Banco GNB Paraguay. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las | No acumulable con otras promociones. | ✓ Metal Center Avda. Central, Km. 5. – Loma Plata, Paraguay.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/412,sí,source_start_date_stale
398,All Office,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2024-12-11,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de afinidad Clásicas, Oro, Experience. Black, Black Premier, Metalcard Premier, Platinum e Infinite Premier del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones. | ✓ All Office Procer Juan Manuel Iturbe 727 casi Tte Nery Quevedo - Asunción, Paraguay",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/398,sí,source_start_date_stale
395,Arte Actual,Días GNB,10% de descuento + hasta 12 cuotas sin intereses todos los días.,2024-12-01,2026-12-31,"10% de descuento + hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | 10% de descuento para pagos con tarjetas de crédito afinidad Oro, Experience. Black, Black Premier, Metalcard Premier, Platinum, Infinite del Banco GNB Paraguay. | Hasta 12 cuotas sin intereses para tarjetas de afinidad Oro, Experience. Black, Black Premier, Metalcard Premier, Platinum, Infinite del Banco GNB Paraguay. | El descuento será aplicado aplicado por el comercio al momento del pago en caja/mostrador. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea bajo el Plan 1 de Bancard al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Clásicas, Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/395,sí,source_start_date_stale
635,Di Valentini,Días GNB,20% de descuento + Hasta 6 cuotas sin intereses los días sábados.,2026-07-10,2026-11-28,"20% de descuento + Hasta 6 cuotas sin intereses los días sábados. | Del 11 de julio al 28 de noviembre del 2026. | 20% de descuento para pagos con tarjetas de crédito Mastercard Clásicas, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Tope de compra mensual: Gs. 1.500.000 (guaraníes un millón quinientos mil) por cuenta de tarjeta de crédito Incluye titulares y adicionales, (aplica en forma conjunta a los dos comercios adheridos). | No participan de la promoción las tarjetas de débito y crédito; Visa, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No aplica para pagos realizados a través de plataformas de terceros y/o e-commerce. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/635,sí,
594,Tigo,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-01-05,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/594,sí,
561,Friopar,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-01-19,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 19 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de afinidad Clásicas, Oro, Experience. Black, Black Premier, Metalcard Premier, Platinum e Infinite Premier del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago bajo el Plan 1 de Bancard. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/561,sí,
424,Solucion Lab,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2025-02-14,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. | Pagos realizados con tarjetas de crédito física y/o QR en POS adheridos a la procesadora Bancard. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/424,sí,source_start_date_stale
321,Imag,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2024-08-05,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones. | ✓ Imag Avda. Boggiani 7133 c/ Facundo Machain – Asunción, Paraguay",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/321,sí,source_start_date_stale
278,ACE,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-07-14,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 14 de julio al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/278,sí,
212,Tape Ruvicha,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-07-14,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 14 de julio al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/212,sí,
667,H&M,Cuotas sin intereses,Hasta 6 cuotas sin intereses todos los días.,2026-09-13,2027-08-31,"Hasta 6 cuotas sin intereses todos los días. | Del 13 de agosto del 2026 al 31 de agosto del 2027. | Hasta 6 cuotas sin intereses para tarjetas de crédito del Banco GNB Paraguay. | No participan de la promoción las tarjetas de débito, crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No aplica para pagos realizados a través de plataformas de terceros y/o e-commerce. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/667,sí,
659,Unicartoon,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-09-03,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 02 de septiembre al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses con las tarjetas de crédito del Banco GNB Paraguay. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago bajo el Plan 1 de Bancard. Las cuotas se verán reflejadas en el extracto del cliente. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/659,sí,
632,Pame Garelik Bags,Días GNB,20% de descuento + Hasta 6 cuotas sin intereses los días sábados.,2026-07-04,2026-11-28,"20% de descuento + Hasta 6 cuotas sin intereses los días sábados. | Del 04 de julio al 28 de noviembre del 2026. | 20% de descuento para pagos con tarjetas de crédito Mastercard Clásicas, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | Hasta 6 cuotas sin intereses con las tarjetas de crédito del Banco GNB Paraguay. | Tope de compra mensual: Gs. 1.500.000 (guaraníes un millón quinientos mil) por cuenta de tarjeta de crédito Incluye titulares y adicionales. | No aplica para pagos realizados a través de plataformas de terceros y/o e-commerce. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/632,sí,
596,Casa Liz,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-03-11,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 19 de febrero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/596,sí,
516,Impacto,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2025-09-01,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones. | Beneficio aplica a todas las sucursales del comercio.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/516,sí,source_start_date_stale
