reason,bank,category,merchant_name,address,city,department,geocode_source,google_confidence,google_name,formatted_address,lat,lng,source_url
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta O´Leary camino a San Cristóbal,Juan E. O´Leary,Caaguazú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,"Ruta 7 Km 248 , Juan E. O’leary",Juan E. O’leary,Alto Paraná,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta 7 Km. 262,Juan León Mallorquín,Alto Paraná,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Pastoreo entrada,Juan Manuel Frutos,Caaguazú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Calle Independencia Nacional esq. Ceferino Rodríguez Finca N° 1700,Juan Manuel Frutos,Caaguazú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,"Supercarretera Itaipu Km 140 Localidad de Nueva Esperanza, lugar denominado Troncal 4",Katueté,Canindeyú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta 10 km. 370,Katueté,Canindeyú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta Acahay – La Colmena Km. 120,La Colmena,Paraguarí,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta PY10 Las Residentas,La Paloma,Canindeyú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta PY03 Km. 379,La Paloma,Canindeyú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta N8 c/ Blas Garay,La Paz,Itapúa,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta 3 y Cruce Liberación - Cruce Liberación,Liberación,San Pedro,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta Blas Garay N° 8 Km. 381 – Cruce Liberación,Liberación,San Pedro,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Calle Mcal. Estigarribia y Jose del Carmen Ríos,Loma Grande,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Mayor Otaño,Mayor Otaño,Itapúa,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Supercarretera Marginal - Minga Porá,Minga Porá,Alto Paraná,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Distrito de Naranjal,Naranjal,Alto Paraná,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Triunfo 13,Natalio,Itapúa,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Calle Boquerón 1515,Nueva Colombia,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,"Ruta 1 Km. 61,5",Paraguarí,Paraguarí,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Defensores del Chaco y Eligio Ayala,Paraguarí,Paraguarí,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta PY01 Km 61,Paraguarí,Paraguarí,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta Transchaco – Km. 249 – Pirahu,Pozo Colorado,Presidente Hayes,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Colonia Toledo 3 Palmas,Raul A. Oviedo,Caaguazú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Colonia 11 de Septiembre,Raul A. Oviedo,Caaguazú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Avda. Paraguay esq. Bernardino Caballero,Salto del Guairá,Canindeyú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,"Avda. Mcal. Francisco Solano Lopez, Ciudad de San Alberto",San Alberto,Alto Paraná,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta 3 Km. 150,San Estanislao,San Pedro,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Avda. Coronel Zoilo González y Fulgencio Yegros Km. 152,San Estanislao,San Pedro,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,"Ruta 3 Km. 150,5 Tacuara",San Estanislao,San Pedro,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta 1 Km. 202,San Ignacio,Misiones,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,"Desvió Ruta 1, Ruta 4ta Ciudad de San Ignacio Misiones",San Ignacio,Misiones,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,San Ignacio Centro,San Ignacio,Misiones,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta PY02 Km. 102,San Joseé de los Arroyos,Caaguazú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta PY02 Km. 104,San Joseé de los Arroyos,Caaguazú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta VI Km. 199. Nueva Asunción - Santa Rita,Santa Rita,Alto Paraná,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Tte. Joel Estigarribia y de los Inmigrantes - Esquina Gaucha,Santa Rita,Alto Paraná,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,"Km. 275, Ruta 3 Colonia Rio Verde",Santa Rosa del Aguaray,San Pedro,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,"Santa Rosa del Monday, individualizado con la Finca Nº 6.733 Distrito de Irala",Santa Rosa del Monday,Alto Paraná,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Colonia Manitoba a 10 km del cruce Santa Clara,Tacuati,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta Tobati – Barrero entre 21 de Julio y Sta. Rosalía,Tobati,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Km. 117 Ruta N° 6 – María Auxiliadora,Tomás Romero Pereira,Itapúa,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Avda. Carlos Antonio López,Vallemi,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Avda. Río Paraguay,Vallemi,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Vaquería salida del pueblo,Vaquería,Caaguazú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Calle 9 N° 3582 c/ Colonia San Blas,Vaquería,Caaguazú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta PY01 esq. Jóvenes Mártires por la Patria,Villa Florida,Paraguarí,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,"Ruta Transchaco Km. 24,5",Villa Hayes,Presidente Hayes,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta Transchaco Km. 36,Villa Hayes,Presidente Hayes,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta PY01 – Km. 51,Yaguarón,Paraguarí,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,"Km 225, Ruta 10 Yasy Cañy",Yasy Cañy,Canindeyú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Estaciones de Servicio,Ruta Yuty c/ Tebicuary,Yuty,Caazapá,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Eusebio Lillo y Capitán Emeterio Miranda,Asunción,Capital,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Facundo Machain y RI 18 Pitiantuta,Asunción,Capital,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Felipe Gonzalez esq. Libertadores de América,Luque,Central,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Gaspar Rodriguez de Francia esq. 14 de Mayo,San Lorenzo,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Gral. Eugenio A. Garay y Felix Bernie,San Lorenzo,Central,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Gral. Eugenio A. Garay y Floresta,San Lorenzo,Central,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Gral. Manuel Britez B. y La Victoria,Luque,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Guillermo Nauman Km. 45 ½,San Bernardino,Cordillera,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Heriberto Colombino y Ruta Transchaco Concepción,Concepción,Concepción,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Ing. Gustavo Crovato y Ciudad de Chiva,Asunción,Capital,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Iturbe y Valeriano Zeballos,Luque,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Jacaranda esq. Algarrobo,San Lorenzo,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Jose Alfonso Godoy y Arzobispo Juan Bogarin,Coronel Oviedo,Caaguazú,✓,city_approximation,,,,-25.4612,-56.0143,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Lapacho y Pilar,Asunción,Capital,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Libertad y Taruma,Luque,Central,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Los Colonos y Avda. Los Pioneros,Capitán Meza,Itapúa,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Lugar denominado Cruce Melgarejo Ramal Ruta 8,Colonia Independencia,Guairá,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Madame Lynch y Bernardino Caballero,Fernando de la Mora,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Manuel O. Guerrero esq Edmundo Reyes,San Lorenzo,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Manuel O. Guerrero esq. Sierra Leona,Nemby,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,"María Auxiliadora, Km. 43",María Auxiliadora,Itapúa,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Mcal. Estigarribia esq. Virgen de Fátima - Ruta II,San Lorenzo,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Mcal. Estigarribia y Patricio Colmán - Ruta II km 14,San Lorenzo,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Mcal. Estigarribia. Comandante Rafael Franco,Fernando de la Mora,Central,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Mcal. Lopez esq. Ingavi,Fernando de la Mora,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Mcal. Lopez y San Martin,Asunción,Capital,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Mcal. López Esq. Victor Cáceres,San Lorenzo,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Monseñor Bogarín Argaña y Rosalía Candia,San Juan Bautista,Misiones,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Nuestra Señora del Rosario y 15 Proyectadas,Villa del Rosario,San Pedro,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Padre Carlos Anasagasti y Rio Aquidaban,Villarrica,Villarrica,-,city_approximation,,,,-25.7488,-56.4369,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Pedro Juan Caballero y Eugenio A. Garay (4º Barrio),Luque,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Pitiantuta y Asunción,Fernando de la Mora,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Caaguazú,Caaguazú,-,city_approximation,,,,-25.4588,-56.0167,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Coronel Oviedo,Caaguazú,✓,city_approximation,,,,-25.466,-56.0239,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,J. Eulogio Estigarribia,Caaguazú,-,city_approximation,,,,-25.4684,-56.0071,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Ciudad del Este,Alto Paraná,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Minga Guazú,Alto Paraná,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Presidente Franco,Alto Paraná,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Asunción,Capital,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Fernando de la Mora,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Guarambaré,Central,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Itá,Central,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Itauguá,Central,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Lambaré,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Limpio,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Luque,Central,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Mariano Roque Alonso,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Nemby,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,San Antonio,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
