ID GNB,Comercio,Categoría web,Resumen web,Vigencia web final,Vigencia PDF,Vigencia PDF final,Beneficio PDF,Condiciones PDF,PDF páginas,PDF SHA256,URL promoción,URL bases,Alertas
47,Areté y Festa,Días GNB,Todos los días 15% off en supermercado y restaurante.,2026-12-31,Del 01 de enero al 31 de diciembre del 2026.,2026-12-31,• 15% de reintegro para pagos con tarjetas de crédito del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • No acumulable con otras promociones. • La promoción aplica todos los días dentro del periodo de vigencia de la promoción. • No aplica compras realizadas a través de plataformas de terceros. • Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. • Tope de compra mensual: de Gs.2.000.000 (guaraníes dos millones) en conjunto de Areté y Festa, por cuenta de tarjeta de crédito (Incluye titulares y adicionales) equivalente a un reintegro máximo mensual en el extracto Gs. 300.000 (guaraníes trescientos mil) para pagos con tarjetas de crédito Banco GNB aplicado al total de compras realizadas en Areté y Festa. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,e47abeecefd8e5eb01259d30a5d0b683a072f016524c5f78af077e170bd3caac,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/47,https://www.beneficiosbancognb.com.py/imagenes/2301_bases-y-condiciones-aret%C3%A9-y-festa-todos-los-d%C3%ADas-julio.pdf,
145,Electrónica y electrodomésticos,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-12-31,Del 05 de enero al 31 de diciembre del 2026.,2026-12-31,• Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción aplica todos los días durante el periodo de promoción. • No acumulable con otras promociones. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,a7aadcde16b080ec32d6de9a9340cdd2172715b4bd222fe35cb76be0a0c9159e,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/145,https://www.beneficiosbancognb.com.py/imagenes/2237_bases-y-condiciones-electr%C3%B3nica-y-electrodom%C3%A9sticos.pdf,
180,Nike - Rookie - Academy - Rise,Días GNB,Hasta 25% off los jueves + 6 cuotas sin intereses,2026-11-26,Del 08 de enero al 26 de noviembre del 2026.,2026-11-26,"• 25% de descuento para pagos con tarjetas de crédito afinidades Black, Black Premier y Metalcard Premier del Banco GNB Paraguay los días jueves. • 20% de descuento para pagos con tarjetas de crédito afinidades Clàsicas, Oro, Experience, Platinum e Infinite del Banco GNB Paraguay los días jueves. • Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay.","• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción de cuotas sin intereses aplica todos los días durante el periodo de promoción. • La promoción de descuento aplica todos los jueves dentro del periodo de la promoción. • No acumulable con otras promociones. • Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. • El descuento en caja no aplica en la compra de Gift Cards. • Tope de compra mensual: Gs. 1.500.000 (guaraníes un millón quinientos mil) para tarjetas de crédito Mastercard y Visa Clásicas, Oro Platinum e Infinite. y Gs. 3.000.000 (guaraníes tres millones) para tarjetas de crédito Mastercard Black, Black Premier y Metalcard Premier el cual aplica en forma conjunta a todos los locales de los comercios adheridos (Nike, Rookie, Academy, Rise). • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",2,d93348930f0b6cccfed770943e9b8b3055c880f95e81a9464e2c138ce0ba4924,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/180,https://www.beneficiosbancognb.com.py/imagenes/3054_bases-y-condiciones-nike-rookie-academy-rise-003-.pdf,
183,Meta Sports,Días GNB,Todos los jueves hasta 25% de descuento + Hasta 6 cuotas sin intereses.,2026-11-26,Del 22 de enero al 26 de noviembre del 2026.,2026-11-26,"• 25% de descuento para pagos con tarjetas de crédito afinidades Black, Black Premier y Metalcard Premier del Banco GNB Paraguay los días jueves. • 20% de descuento para pagos con tarjetas de crédito afinidades Clàsicas, Oro, Experience, Platinum e Infinite del Banco GNB Paraguay los días jueves. • Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay.","• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción de cuotas sin intereses aplica todos los días durante el periodo de promoción. • La promoción de descuento aplica todos los jueves dentro del periodo de la promoción. • No acumulable con otras promociones. • Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. • El descuento en caja no aplica en la compra de Gift Cards. • Tope de compra mensual: Gs. 1.500.000 (guaraníes un millón quinientos mil) para tarjetas de crédito Mastercard y Visa Clásicas, Oro Platinum e Infinite. y Gs. 3.000.000 (guaraníes tres millones) para tarjetas de crédito Mastercard Black, Black Premier y Metalcard Premier el cual aplica en forma conjunta a todos los locales de los comercios adheridos. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",2,87b984dbf042283a5828952dcee2145837fe4cfe08a9015b06fde14c037ed3ae,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/183,https://www.beneficiosbancognb.com.py/imagenes/3063_bases-y-condiciones-adidas-meta-sports-meta-women-meta-kids-360-sneaker-store-vans-002-.pdf,
392,Supermercado Súper 2,Días GNB,Hasta 20% de reintegro todos los jueves.,2026-12-31,Del 16 de abril al 31 de diciembre del 2026.,2026-12-31,"• 20% de reintegro para pagos con tarjetas de crédito Mastercard Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. • 15% de reintegro para pagos con tarjetas de crédito Mastercard Clásicas y Oro del Banco GNB Paraguay.","• Pagos realizados con tarjetas de crédito Mastercard Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito y crédito Visa, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • No aplica para pagos realizados a través de plataformas de terceros y/o e-commerce. • No acumulable con otras promociones. • La promoción aplica los días jueves dentro del periodo de vigencia de la promoción. • Tope de compra mensual: Gs. 1.000.000 (guaraníes un millón) por cuenta de tarjeta de crédito Incluye titulares y adicionales. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,69ff9e8528a97ce101db92eed662fb3080133f5d85fb6cf2e190042d4b21630e,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/392,https://www.beneficiosbancognb.com.py/imagenes/4416_bases-y-condiciones-supermercado-s%C3%BAper-2-002-.pdf,
9,Día GNB Casa Rica,Días GNB,20% off el miércoles 14 de octubre del 2026.,2026-12-31,Miércoles 14 de octubre del 2026.,,• 20% de descuento para pagos realizados con las tarjetas de crédito del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito del Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito físicas, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora • No participan de la promoción las tarjetas débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet Card y Prepagas. • Incluye compras en tienda online. • No acumulable con otras promociones. • No aplica a pagos posteriores a la fecha ni pagos contra entrega de productos. • Promoción válida exclusivamente el Miércoles 14 de octubre del 2026. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,04ea54abacd667ea6de5b159befd98b3479158863585be62c8e4103d689395ae,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/9,https://www.beneficiosbancognb.com.py/imagenes/2289_bases-y-condiciones-casa-rica-d%C3%ADa-gnb-octubre.pdf,
598,Farmacenter,Días GNB,Hasta 35% de descuento los días lunes + Hasta 3 cuotas sin intereses todos los días.,2026-09-28,Del 16 de marzo al 28 de septiembre del 2026,2026-09-28,"• 35% de descuento en la categoría de Perfumería y otros productos para pagos con tarjetas de crédito Mastercard Black, Black Premier y Metalcard Premier. (20% Farmacenter directo en la caja + 15% Banco GNB en el reintegro). • 30% de descuento en la categoría de Perfumería y otros productos para pagos con tarjetas de crédito Mastercard Clásica y Oro (20% Farmacenter directo en la caja + 10% Banco GNB en el reintegro). • 30% de descuento en la categoría de Medicamentos (medicamentos) para pagos con tarjetas de crédito Mastercard Black, Black Premier y Metalcard Premier. (15% Farmacenter directo en la caja + 15% Banco GNB en el reintegro). • 25% de descuento en la categoría de Medicamentos (medicamentos) para pagos con tarjetas de crédito Mastercard Clásica y Oro. (15% Farmacenter directo en la caja + 10% Banco GNB en el reintegro). • Hasta 3 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay.","• Pagos realizados con tarjetas de crédito Mastercard Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito y crédito; Visa, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción de descuento aplica única y exclusivamente los días lunes durante el periodo de promoción. • La promoción de cuotas sin intereses aplica todos los días durante el periodo de promoción. • No acumulable con otras promociones. • Tope de compra mensual: Gs. 1.000.000 (guaraníes un millón) por cuenta de tarjeta de crédito (incluye titulares y adicionales), el cual aplica en forma conjunta a todos los locales del comercio. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,78e55f4225f6b63fb5dcaba5904a20770dbf0a92371194c9354bc48d807f2bcc,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/598,https://www.beneficiosbancognb.com.py/imagenes/5086_bases-y-condiciones-farmacenter.2.pdf,
352,Farmatotal,Días GNB,Hasta 35% de descuento + 3 cuotas sin intereses los días jueves.,2026-12-31,Del 02 de julio al 31 de diciembre del 2026.,2026-12-31,• Hasta 25% de descuento en caja para pagos con tarjetas de crédito del Banco GNB Paraguay todos los jueves. • +10% de reintegro adicional para pagos con QR con tarjetas de crédito Mastercard a través de la App Banco GNB Personas. • Hasta 3 cuotas sin intereses para pagos con tarjetas de crédito Mastercard del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito Mastercard Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito y crédito; Visa, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción aplica única y exclusivamente los días JUEVES durante el periodo de promoción. • No acumulable con otras promociones. • No aplica para pedidos realizados vía delivery y/o e-commerce. • Tope de compra mensual: Gs. 1.000.000 (guaraníes un millón) por cuenta de tarjeta de crédito (incluye titulares y adicionales), el cual aplica en forma conjunta a todos los locales del comercio. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",3,1ee81223d353a5f962c3cb801a8cea3404a7debecb02fc47ac89383928919e15,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/352,https://www.beneficiosbancognb.com.py/imagenes/4270_bases-y-condiciones-farmatotal-003-.pdf,
14,Viajes,Cuotas sin intereses,Hasta 18 cuotas sin intereses en agencias y aerolíneas de todo el país.,2026-12-31,Del 05 de enero al 31 de diciembre del 2026.,2026-12-31,• Hasta 18 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. En Agencias de Viajes y Aerolíneas adheridas al rubro en la procesadora Bancard.,"• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción aplica todos los días durante el periodo de promoción. • No acumulable con otras promociones. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",8,a1fe36b92ce83a3a18bc27d53ea75ba8a9a4902653faa2ea7c26bc73b4bdf270,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/14,https://www.beneficiosbancognb.com.py/imagenes/5266_bases-y-condiciones-y-listado-de-comercios-agencia-de-viajes.pdf,
327,Petrochaco,Días GNB,20% de descuento los días martes-,2026-12-29,Del 07 de julio al 29 de diciembre del 2026.,2026-12-29,"• 20% de descuento para pagos con tarjetas de crédito Mastercard Clásicas, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay.","• Pagos realizados con tarjetas de crédito Mastercard del Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas físicas, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito y crédito Visa; y afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • Beneficio aplica única y exclusivamente los días martes dentro del periodo de promoción • No acumulable con otras promociones. • No aplica compras realizadas a través de plataformas de terceros. • Promoción válida única y exclusivamente en las Estaciones de Servicio Petrochaco detalladas. • Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. • Tope de compra semanal de Gs.500.000 (guaraníes quinientos mil) por cuenta de tarjeta de crédito Incluye titulares y adicionales) equivalente a un reintegro máximo semanal en el extracto de Gs. 100.000 (guaraníes cien mil). • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",5,261552bf86bc363a37d910c68c98ebed1a138a3ad1747aef519500e6e436a673,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/327,https://www.beneficiosbancognb.com.py/imagenes/4193_bases-y-condiciones-petrochaco-julio.pdf,
614,Petrosur,Días GNB,20% de descuento los días viernes.,2026-12-25,Del 1 de mayo al 25 de diciembre del 2026.,2026-12-25,"• 20% de descuento para pagos con tarjetas de crédito Mastercard Clásicas, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay.","• Pagos realizados con tarjetas de crédito Mastercard del Banco GNB Paraguay S.A.E.C.A. • Pagos realizados única y exclusivamente desde la app Petrosur adheridos a la procesadora • No participan de la promoción las tarjetas de débito y crédito Visa; y afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • Beneficio aplica única y exclusivamente los días viernes dentro del periodo de promoción • No acumulable con otras promociones. • No aplica compras realizadas a través de plataformas de terceros. • Promoción válida única y exclusivamente en las Estaciones de Servicio Petrosur detalladas. • Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. • Tope de compra mensual de Gs.1.000.000 (guaraníes un millón) por cuenta de tarjeta de crédito Incluye titulares y adicionales) equivalente a un reintegro máximo mensual en el extracto de Gs. 200.000 (guaraníes doscientos mil). • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",6,c569927f0c03c2ec301f51acd6f4959ff84cfd38fc9639b758d7586e371a20af,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/614,https://www.beneficiosbancognb.com.py/imagenes/5122_bases-y-condiciones-petrosur-002-.pdf,
73,Impuestos Inmobiliarios - Municipalidades,Cuotas sin intereses,Pagá tus impuestos inmobiliarios en hasta 12 cuotas sin intereses.,2026-12-31,Del 05 de enero al 31 de diciembre del 2026.,2026-12-31,• Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción aplica todos los días durante el periodo de promoción. • No acumulable con otras promociones. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",2,afe018c26696b91694a6424b36e24df7ef1295b4cbc8a532d596e830ccf4b5de,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/73,https://www.beneficiosbancognb.com.py/imagenes/961_bases-y-condiciones-impuestos-inmobiliarios-municipalidades.pdf,
423,Adidas,Días GNB,Todos los jueves hasta 25% de descuento + Hasta 6 cuotas sin intereses.,2026-11-26,Del 22 de enero al 26 de noviembre del 2026.,2026-11-26,"• 25% de descuento para pagos con tarjetas de crédito afinidades Black, Black Premier y Metalcard Premier del Banco GNB Paraguay los días jueves. • 20% de descuento para pagos con tarjetas de crédito afinidades Clàsicas, Oro, Experience, Platinum e Infinite del Banco GNB Paraguay los días jueves. • Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay.","• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción de cuotas sin intereses aplica todos los días durante el periodo de promoción. • La promoción de descuento aplica todos los jueves dentro del periodo de la promoción. • No acumulable con otras promociones. • Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. • El descuento en caja no aplica en la compra de Gift Cards. • Tope de compra mensual: Gs. 1.500.000 (guaraníes un millón quinientos mil) para tarjetas de crédito Mastercard y Visa Clásicas, Oro Platinum e Infinite. y Gs. 3.000.000 (guaraníes tres millones) para tarjetas de crédito Mastercard Black, Black Premier y Metalcard Premier el cual aplica en forma conjunta a todos los locales de los comercios adheridos. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",2,87b984dbf042283a5828952dcee2145837fe4cfe08a9015b06fde14c037ed3ae,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/423,https://www.beneficiosbancognb.com.py/imagenes/4542_bases-y-condiciones-adidas-meta-sports-meta-women-meta-kids-360-sneaker-store-vans-002-.pdf,
362,Champs Elysees,Días GNB,Hasta 25% de descuento los jueves y viernes + Hasta 6 cuotas sin intereses todos los días.,2026-11-27,Del 08 de enero al 27 de noviembre del 2026.,2026-11-27,• Hasta 25% de descuento para pagos con tarjetas de crédito del Banco GNB Paraguay todos los jueves y viernes. 20% de descuento para pagos con tarjetas de crédito del Banco GNB Paraguay (5% en caja + 15% con tarjetas de crédito físicas). +5% de descuento adicional para pagos con QR con tarjetas de crédito a través de la App Banco GNB Personas. • Hasta 6 cuotas sin intereses todos los días para pagos con tarjetas de crédito del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción de descuento aplica todos los jueves y viernes dentro del periodo de la promoción. • La promoción de cuotas sin intereses aplica todos los días durante el periodo de promoción. • No acumulable con otras promociones. • El descuento en caja no aplica en la compra de Gift Cards y servicios de cabina como tratamientos faciales. • Tope de compra mensual: Gs. 2.000.000 (guaraníes dos millones) por cuenta de tarjeta de crédito (incluye titulares y adicionales), el cual aplica en forma conjunta a todos los locales de los comercios adheridos (Champs Elysees, O boticário, Isdin). • Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",2,b2fdb5242a2660a3de34915b5ea1f7bfe0f95f92cef923c4cea99fc8e25370d9,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/362,https://www.beneficiosbancognb.com.py/imagenes/4278_bases-y-condiciones-champs-elysees-o-botic%C3%A1rio-isdin.pdf,
377,Supermercado Jullito,Días GNB,20% de descuento todos los lunes.,2026-11-28,Del 06 de julio al 28 de diciembre del 2026.,2026-12-28,• 20% de descuento para las tarjetas de crédito Mastercard del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito Mastercard Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito y crédito Visa, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • No acumulable con otras promociones. • Tope de compra mensual: Gs. 1.000.000 (guaraníes un millón) por cuenta de tarjeta de crédito (incluye titulares y adicionales). • Promoción válida únicamente los lunes dentro del periodo de la promoción. • No aplica compras realizadas a través de plataformas de terceros. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,1d68ad5baa38b833cc089c169abf3b1a00c87d28d69e0a644c87a1e388bd52b1,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/377,https://www.beneficiosbancognb.com.py/imagenes/4366_bases-y-condiciones-supermercado-jullito-julio.pdf,pdf_card_end_date_mismatch
